timestamp,tank_liquidlevel,tank_upperbound,tank_lowerbound,flowlevel,sensor2_thresh,bottle_liquidlevel,bottle_upperbound,bottle_lowerbound,motor_status,class,attack_type
49:33.1,0.968055556,5.81,0.3,2.450000048,3,0.13611111,0.9,0,1,normal,nil
49:36.2,0.843287037,5.81,0.3,2.450000048,3,0.362962961,0.9,0,1,normal,nil
49:39.2,0.718518519,5.81,0.3,2.450000048,3,0.589814842,0.9,0,1,normal,nil
49:42.1,0.59375,5.81,0.3,2.450000048,3,0.884722233,0.9,0,1,normal,nil
49:44.9,0.480324074,5.81,0.3,2.450000048,3,0.022685185,0.9,0,1,normal,nil
49:47.5,0.366898148,5.81,0.3,2.450000048,3,0.158796296,0.9,0,1,normal,nil
49:50.3,0.298842593,5.81,0.3,2.450000048,3,0.385648161,0.9,0,0,normal,nil
49:53.3,5.8,5.81,0.3,0,3,0.385648161,0.9,0,1,normal,nil
49:56.4,5.765972222,5.81,0.3,2.450000048,3,0.544444442,0.9,0,1,normal,nil
49:59.4,5.641203704,5.81,0.3,2.450000048,3,0.771296322,0.9,0,1,normal,nil
50:02.1,5.527777778,5.81,0.3,2.450000048,3,0.907407403,0.9,0,0,normal,nil
50:04.8,5.44837963,5.81,0.3,0,3,0,0.9,0,1,normal,nil
50:07.6,5.414351852,5.81,0.3,2.450000048,3,0.068055555,0.9,0,1,normal,nil
50:10.3,5.300925926,5.81,0.3,2.450000048,3,0.294907421,0.9,0,1,normal,nil
50:13.0,5.1875,5.81,0.3,2.450000048,3,0.521759272,0.9,0,1,normal,nil
50:15.8,5.074074074,5.81,0.3,2.450000048,3,0.748611093,0.9,0,1,normal,nil
50:18.6,4.971990741,5.81,0.3,2.450000048,3,0.907407403,0.9,0,0,normal,nil
50:21.5,4.892592593,5.81,0.3,0,3,0,0.9,0,1,normal,nil
50:24.2,4.858564815,5.81,0.3,2.450000048,3,0.09074074,0.9,0,1,normal,nil
50:26.9,4.733796296,5.81,0.3,2.450000048,3,0.317592591,0.9,0,1,normal,nil
50:30.0,4.631712963,5.81,0.3,2.450000048,3,0.544444442,0.9,0,1,normal,nil
50:32.9,4.506944444,5.81,0.3,2.450000048,3,0.884722233,0.9,0,1,normal,nil
50:35.6,4.382175926,5.81,0.3,2.450000048,3,0.907407403,0.9,0,0,normal,nil
50:38.2,4.302777778,5.81,0.3,0,3,0.04537037,0.9,0,1,normal,nil
50:40.9,4.26875,5.81,0.3,2.450000048,3,0.13611111,0.9,0,1,normal,nil
50:43.7,4.166666667,5.81,0.3,2.450000048,3,0.340277791,0.9,0,1,normal,nil
50:46.5,4.053240741,5.81,0.3,2.450000048,3,0.544444442,0.9,0,1,normal,nil
50:49.1,3.939814815,5.81,0.3,2.450000048,3,0.793981493,0.9,0,1,normal,nil
50:51.6,3.826388889,5.81,0.3,2.450000048,3,0.907407403,0.9,0,0,normal,nil
50:54.3,3.758333333,5.81,0.3,0,3,0.022685185,0.9,0,1,normal,nil
50:57.1,3.724305556,5.81,0.3,2.450000048,3,0.113425925,0.9,0,1,normal,nil
50:59.7,3.61087963,5.81,0.3,2.450000048,3,0.317592591,0.9,0,1,normal,nil
51:02.4,3.508796296,5.81,0.3,2.450000048,3,0.521759272,0.9,0,1,normal,nil
51:05.0,3.39537037,5.81,0.3,2.450000048,3,0.748611093,0.9,0,1,normal,nil
51:07.6,3.293287037,5.81,0.3,2.450000048,3,0.907407403,0.9,0,0,normal,nil
51:10.3,3.213888889,5.81,0.3,0,3,0,0.9,0,1,normal,nil
51:12.9,3.179861111,5.81,0.3,2.450000048,3,0.068055555,0.9,0,1,normal,nil
51:15.7,3.077777778,5.81,0.3,2.450000048,3,0.294907421,0.9,0,1,normal,nil
51:18.3,2.964351852,5.81,0.3,2.450000048,3,0.499074072,0.9,0,1,normal,nil
51:20.9,2.850925926,5.81,0.3,2.450000048,3,0.725925922,0.9,0,1,normal,nil
51:23.5,2.748842593,5.81,0.3,2.450000048,3,0.907407403,0.9,0,0,normal,nil
51:26.2,2.669444444,5.81,0.3,0,3,0,0.9,0,1,normal,nil
51:28.8,2.635416667,5.81,0.3,2.450000048,3,0.09074074,0.9,0,1,normal,nil
51:31.5,2.521990741,5.81,0.3,2.450000048,3,0.294907421,0.9,0,1,normal,nil
51:34.2,2.419907407,5.81,0.3,2.450000048,3,0.521759272,0.9,0,1,normal,nil
51:36.8,2.306481481,5.81,0.3,2.450000048,3,0.748611093,0.9,0,1,normal,nil
51:39.4,2.193055556,5.81,0.3,2.450000048,3,0.907407403,0.9,0,0,normal,nil
51:42.1,2.125,5.81,0.3,0,3,0,0.9,0,1,normal,nil
51:44.7,2.090972222,5.81,0.3,2.450000048,3,0.068055555,0.9,0,1,normal,nil
51:47.4,1.988888889,5.81,0.3,2.450000048,3,0.294907421,0.9,0,1,normal,nil
51:50.0,1.875462963,5.81,0.3,2.450000048,3,0.521759272,0.9,0,1,normal,nil
51:52.7,1.77337963,5.81,0.3,2.450000048,3,0.725925922,0.9,0,1,normal,nil
51:55.2,1.659953704,5.81,0.3,2.450000048,3,0.907407403,0.9,0,0,normal,nil
51:57.9,1.591898148,5.81,0.3,0,3,0,0.9,0,1,normal,nil
52:00.6,1.55787037,5.81,0.3,2.450000048,3,0.09074074,0.9,0,1,normal,nil
52:03.3,1.444444444,5.81,0.3,2.450000048,3,0.294907421,0.9,0,1,normal,nil
52:05.9,1.342361111,5.81,0.3,2.450000048,3,0.499074072,0.9,0,1,normal,nil
52:08.6,1.240277778,5.81,0.3,2.450000048,3,0.703240752,0.9,0,1,normal,nil
52:11.1,1.138194444,5.81,0.3,2.450000048,3,0.907407403,0.9,0,0,normal,nil
52:13.8,1.058796296,5.81,0.3,0,3,0,0.9,0,1,normal,nil
52:16.4,1.024768519,5.81,0.3,2.450000048,3,0.09074074,0.9,0,1,normal,nil
52:19.0,0.922685185,5.81,0.3,2.450000048,3,0.294907421,0.9,0,1,normal,nil
52:21.7,0.809259259,5.81,0.3,2.450000048,3,0.521759272,0.9,0,1,normal,nil
52:24.4,0.707175926,5.81,0.3,2.450000048,3,0.725925922,0.9,0,1,normal,nil
52:27.0,0.59375,5.81,0.3,2.450000048,3,0.907407403,0.9,0,0,normal,nil
52:29.6,0.514351852,5.81,0.3,0,3,0,0.9,0,1,normal,nil
52:32.4,0.480324074,5.81,0.3,2.450000048,3,0.09074074,0.9,0,1,normal,nil
52:35.0,0.366898148,5.81,0.3,2.450000048,3,0.294907421,0.9,0,1,normal,nil
52:37.5,0.298842593,5.81,0.3,2.450000048,3,0.521759272,0.9,0,0,normal,nil
52:40.2,5.8,5.81,0.3,0,3,0.521759272,0.9,0,1,normal,nil
52:42.8,5.765972222,5.81,0.3,2.450000048,3,0.612500012,0.9,0,1,normal,nil
52:45.5,5.652546296,5.81,0.3,2.450000048,3,0.839351833,0.9,0,1,normal,nil
52:48.3,5.550462963,5.81,0.3,2.450000048,3,0.907407403,0.9,0,0,normal,nil
52:51.0,5.471064815,5.81,0.3,0,3,0.068055555,0.9,0,1,normal,nil
52:53.7,5.437037037,5.81,0.3,2.450000048,3,0.13611111,0.9,0,1,normal,nil
52:56.3,5.334953704,5.81,0.3,2.450000048,3,0.385648161,0.9,0,1,normal,nil
52:59.2,5.221527778,5.81,0.3,2.450000048,3,0.589814842,0.9,0,1,normal,nil
53:01.9,5.108101852,5.81,0.3,2.450000048,3,0.816666663,0.9,0,1,normal,nil
53:04.6,4.994675926,5.81,0.3,2.450000048,3,0.907407403,0.9,0,0,normal,nil
53:07.3,4.92662037,5.81,0.3,0,3,0.068055555,0.9,0,1,normal,nil
53:09.8,4.903935185,5.81,0.3,2.450000048,3,0.158796296,0.9,0,1,normal,nil
53:12.6,4.790509259,5.81,0.3,2.450000048,3,0.385648161,0.9,0,1,normal,nil
53:15.3,4.688425926,5.81,0.3,2.450000048,3,0.612500012,0.9,0,1,normal,nil
53:18.1,4.575,5.81,0.3,2.450000048,3,0.839351833,0.9,0,1,normal,nil
53:20.9,4.450231481,5.81,0.3,2.450000048,3,0.907407403,0.9,0,0,normal,nil
53:23.7,4.382175926,5.81,0.3,0,3,0.04537037,0.9,0,1,normal,nil
53:26.4,4.348148148,5.81,0.3,2.450000048,3,0.13611111,0.9,0,1,normal,nil
53:29.0,4.234722222,5.81,0.3,2.450000048,3,0.362962961,0.9,0,1,normal,nil
53:31.7,4.132638889,5.81,0.3,2.450000048,3,0.567129612,0.9,0,1,normal,nil
53:34.4,4.030555556,5.81,0.3,2.450000048,3,0.793981493,0.9,0,1,normal,nil
53:37.1,3.91712963,5.81,0.3,2.450000048,3,0.907407403,0.9,0,0,normal,nil
53:39.8,3.837731481,5.81,0.3,0,3,0,0.9,0,1,normal,nil
53:42.4,3.792361111,5.81,0.3,2.450000048,3,0.09074074,0.9,0,1,normal,nil
53:45.1,3.690277778,5.81,0.3,2.450000048,3,0.317592591,0.9,0,1,normal,nil
53:47.8,3.576851852,5.81,0.3,2.450000048,3,0.544444442,0.9,0,1,normal,nil
53:50.4,3.474768519,5.81,0.3,2.450000048,3,0.771296322,0.9,0,1,normal,nil
53:53.1,3.361342593,5.81,0.3,2.450000048,3,0.907407403,0.9,0,0,normal,nil
53:56.0,3.293287037,5.81,0.3,0,3,0,0.9,0,1,normal,nil
53:58.7,3.259259259,5.81,0.3,2.450000048,3,0.09074074,0.9,0,1,normal,nil
54:01.4,3.145833333,5.81,0.3,2.450000048,3,0.317592591,0.9,0,1,normal,nil
54:04.0,3.032407407,5.81,0.3,2.450000048,3,0.544444442,0.9,0,1,normal,nil
54:06.6,2.930324074,5.81,0.3,2.450000048,3,0.771296322,0.9,0,1,normal,nil
54:09.3,2.816898148,5.81,0.3,2.450000048,3,0.907407403,0.9,0,0,normal,nil
54:12.1,2.748842593,5.81,0.3,0,3,0,0.9,0,1,normal,nil
54:14.9,2.703472222,5.81,0.3,2.450000048,3,0.13611111,0.9,0,1,normal,nil
54:17.6,2.590046296,5.81,0.3,2.450000048,3,0.340277791,0.9,0,1,normal,nil
54:20.2,2.47662037,5.81,0.3,2.450000048,3,0.544444442,0.9,0,1,normal,nil
54:22.9,2.374537037,5.81,0.3,2.450000048,3,0.771296322,0.9,0,1,normal,nil
54:25.5,2.272453704,5.81,0.3,2.450000048,3,0.907407403,0.9,0,0,normal,nil
54:28.2,2.193055556,5.81,0.3,0,3,0,0.9,0,1,normal,nil
54:30.9,2.17037037,5.81,0.3,2.450000048,3,0.113425925,0.9,0,1,normal,nil
54:33.7,2.056944444,5.81,0.3,2.450000048,3,0.317592591,0.9,0,1,normal,nil
54:36.5,1.943518519,5.81,0.3,2.450000048,3,0.544444442,0.9,0,1,normal,nil
54:39.1,1.830092593,5.81,0.3,2.450000048,3,0.748611093,0.9,0,1,normal,nil
54:41.8,1.728009259,5.81,0.3,2.450000048,3,0.907407403,0.9,0,0,normal,nil
54:44.6,1.648611111,5.81,0.3,0,3,0,0.9,0,1,normal,nil
54:47.4,1.614583333,5.81,0.3,2.450000048,3,0.13611111,0.9,0,1,normal,nil
54:50.2,1.501157407,5.81,0.3,2.450000048,3,0.340277791,0.9,0,1,normal,nil
54:53.0,1.387731481,5.81,0.3,2.450000048,3,0.544444442,0.9,0,1,normal,nil
54:55.6,1.274305556,5.81,0.3,2.450000048,3,0.771296322,0.9,0,1,normal,nil
54:58.1,1.172222222,5.81,0.3,2.450000048,3,0.907407403,0.9,0,0,normal,nil
55:00.9,1.104166667,5.81,0.3,0,3,0,0.9,0,1,normal,nil
55:03.6,1.070138889,5.81,0.3,2.450000048,3,0.113425925,0.9,0,1,normal,nil
55:06.3,0.968055556,5.81,0.3,2.450000048,3,0.340277791,0.9,0,1,normal,nil
55:08.9,0.85462963,5.81,0.3,2.450000048,3,0.499074072,0.9,0,1,normal,nil
55:11.5,0.752546296,5.81,0.3,2.450000048,3,0.748611093,0.9,0,1,normal,nil
55:14.3,0.63912037,5.81,0.3,2.450000048,3,0.907407403,0.9,0,0,normal,nil
55:17.0,0.571064815,5.81,0.3,0,3,0,0.9,0,1,normal,nil
55:19.6,0.537037037,5.81,0.3,2.450000048,3,0.09074074,0.9,0,1,normal,nil
55:22.2,0.423611111,5.81,0.3,2.450000048,3,0.317592591,0.9,0,1,normal,nil
55:24.8,0.321527778,5.81,0.3,2.450000048,3,0.544444442,0.9,0,1,normal,nil
55:27.8,0.298842593,5.81,0.3,2.450000048,3,0.748611093,0.9,0,0,normal,nil
55:30.6,5.8,5.81,0.3,0,3,0.748611093,0.9,0,1,normal,nil
55:33.3,5.765972222,5.81,0.3,2.450000048,3,0.839351833,0.9,0,1,normal,nil
55:35.9,5.652546296,5.81,0.3,2.450000048,3,0.907407403,0.9,0,0,normal,nil
55:38.5,5.584490741,5.81,0.3,0,3,0.068055555,0.9,0,1,normal,nil
55:41.1,5.550462963,5.81,0.3,2.450000048,3,0.181481481,0.9,0,1,normal,nil
55:43.9,5.437037037,5.81,0.3,2.450000048,3,0.408333331,0.9,0,1,normal,nil
55:46.4,5.323611111,5.81,0.3,2.450000048,3,0.635185182,0.9,0,1,normal,nil
55:49.0,5.221527778,5.81,0.3,2.450000048,3,0.839351833,0.9,0,1,normal,nil
55:51.7,5.119444444,5.81,0.3,2.450000048,3,0.907407403,0.9,0,0,normal,nil
55:54.4,5.040046296,5.81,0.3,0,3,0.022685185,0.9,0,1,normal,nil
55:57.1,5.006018519,5.81,0.3,2.450000048,3,0.113425925,0.9,0,1,normal,nil
55:59.8,4.892592593,5.81,0.3,2.450000048,3,0.340277791,0.9,0,1,normal,nil
56:02.3,4.790509259,5.81,0.3,2.450000048,3,0.544444442,0.9,0,1,normal,nil
56:05.0,4.688425926,5.81,0.3,2.450000048,3,0.771296322,0.9,0,1,normal,nil
56:07.5,4.575,5.81,0.3,2.450000048,3,0.907407403,0.9,0,0,normal,nil
56:10.2,4.506944444,5.81,0.3,0,3,0,0.9,0,1,normal,nil
56:12.9,4.461574074,5.81,0.3,2.450000048,3,0.13611111,0.9,0,1,normal,nil
56:15.7,4.359490741,5.81,0.3,2.450000048,3,0.340277791,0.9,0,1,normal,nil
56:18.5,4.246064815,5.81,0.3,2.450000048,3,0.567129612,0.9,0,1,normal,nil
56:21.3,4.132638889,5.81,0.3,2.450000048,3,0.771296322,0.9,0,1,normal,nil
56:23.8,4.019212963,5.81,0.3,2.450000048,3,0.907407403,0.9,0,0,normal,nil
56:26.4,3.939814815,5.81,0.3,0,3,0.022685185,0.9,0,1,normal,nil
56:29.1,3.905787037,5.81,0.3,2.450000048,3,0.13611111,0.9,0,1,normal,nil
56:31.8,3.803703704,5.81,0.3,2.450000048,3,0.340277791,0.9,0,1,normal,nil
56:34.4,3.690277778,5.81,0.3,2.450000048,3,0.567129612,0.9,0,1,normal,nil
56:37.1,3.576851852,5.81,0.3,2.450000048,3,0.771296322,0.9,0,1,normal,nil
56:39.6,3.474768519,5.81,0.3,2.450000048,3,0.907407403,0.9,0,0,normal,nil
56:42.3,3.406712963,5.81,0.3,0,3,0,0.9,0,1,normal,nil
56:45.0,3.372685185,5.81,0.3,2.450000048,3,0.09074074,0.9,0,1,normal,nil
56:47.7,3.270601852,5.81,0.3,2.450000048,3,0.317592591,0.9,0,1,normal,nil
56:50.2,3.157175926,5.81,0.3,2.450000048,3,0.521759272,0.9,0,1,normal,nil
56:52.9,3.055092593,5.81,0.3,2.450000048,3,0.748611093,0.9,0,1,normal,nil
56:55.5,2.941666667,5.81,0.3,2.450000048,3,0.907407403,0.9,0,0,normal,nil
56:58.2,2.873611111,5.81,0.3,0,3,0,0.9,0,1,normal,nil
57:00.8,2.839583333,5.81,0.3,2.450000048,3,0.09074074,0.9,0,1,normal,nil
57:03.6,2.7375,5.81,0.3,2.450000048,3,0.317592591,0.9,0,1,normal,nil
57:06.2,2.624074074,5.81,0.3,2.450000048,3,0.544444442,0.9,0,1,normal,nil
57:08.8,2.510648148,5.81,0.3,2.450000048,3,0.748611093,0.9,0,1,normal,nil
57:11.4,2.408564815,5.81,0.3,2.450000048,3,0.907407403,0.9,0,0,normal,nil
57:14.2,2.340509259,5.81,0.3,0,3,0,0.9,0,1,normal,nil
57:17.1,2.306481481,5.81,0.3,2.450000048,3,0.13611111,0.9,0,1,normal,nil
57:20.0,2.193055556,5.81,0.3,2.450000048,3,0.340277791,0.9,0,1,normal,nil
57:22.8,2.068287037,5.81,0.3,2.450000048,3,0.544444442,0.9,0,1,normal,nil
57:25.4,1.954861111,5.81,0.3,2.450000048,3,0.771296322,0.9,0,1,normal,nil
57:28.0,1.852777778,5.81,0.3,2.450000048,3,0.907407403,0.9,0,0,normal,nil
57:30.6,1.77337963,5.81,0.3,0,3,0,0.9,0,1,normal,nil
57:33.4,1.739351852,5.81,0.3,2.450000048,3,0.13611111,0.9,0,1,normal,nil
57:36.2,1.625925926,5.81,0.3,2.450000048,3,0.340277791,0.9,0,1,normal,nil
57:38.8,1.5125,5.81,0.3,2.450000048,3,0.544444442,0.9,0,1,normal,nil
57:41.6,1.399074074,5.81,0.3,2.450000048,3,0.771296322,0.9,0,1,normal,nil
57:44.2,1.296990741,5.81,0.3,2.450000048,3,0.907407403,0.9,0,0,normal,nil
57:46.8,1.217592593,5.81,0.3,0,3,0,0.9,0,1,normal,nil
57:49.5,1.183564815,5.81,0.3,2.450000048,3,0.113425925,0.9,0,1,normal,nil
57:52.2,1.081481481,5.81,0.3,2.450000048,3,0.317592591,0.9,0,1,normal,nil
57:54.9,0.968055556,5.81,0.3,2.450000048,3,0.544444442,0.9,0,1,normal,nil
57:57.6,0.865972222,5.81,0.3,2.450000048,3,0.748611093,0.9,0,1,normal,nil
58:00.1,0.752546296,5.81,0.3,2.450000048,3,0.907407403,0.9,0,0,normal,nil
58:02.7,0.673148148,5.81,0.3,0,3,0,0.9,0,1,normal,nil
58:05.4,0.63912037,5.81,0.3,2.450000048,3,0.13611111,0.9,0,1,normal,nil
58:08.1,0.525694444,5.81,0.3,2.450000048,3,0.362962961,0.9,0,1,normal,nil
58:10.7,0.412268519,5.81,0.3,2.450000048,3,0.567129612,0.9,0,1,normal,nil
58:13.2,0.310185185,5.81,0.3,2.450000048,3,0.771296322,0.9,0,1,normal,nil
58:16.2,0.298842593,5.81,0.3,2.450000048,3,0.907407403,0.9,0,0,normal,nil
58:18.8,5.8,5.81,0.3,0,3,0,0.9,0,1,normal,nil
58:21.4,5.765972222,5.81,0.3,2.450000048,3,0.09074074,0.9,0,1,normal,nil
58:24.0,5.663888889,5.81,0.3,2.450000048,3,0.317592591,0.9,0,1,normal,nil
58:26.7,5.550462963,5.81,0.3,2.450000048,3,0.544444442,0.9,0,1,normal,nil
58:29.5,5.44837963,5.81,0.3,2.450000048,3,0.771296322,0.9,0,1,normal,nil
58:32.1,5.334953704,5.81,0.3,2.450000048,3,0.907407403,0.9,0,0,normal,nil
58:34.8,5.255555556,5.81,0.3,0,3,0,0.9,0,1,normal,nil
58:37.4,5.221527778,5.81,0.3,2.450000048,3,0.09074074,0.9,0,1,normal,nil
58:40.2,5.119444444,5.81,0.3,2.450000048,3,0.317592591,0.9,0,1,normal,nil
58:42.8,5.017361111,5.81,0.3,2.450000048,3,0.521759272,0.9,0,1,normal,nil
58:45.4,4.903935185,5.81,0.3,2.450000048,3,0.748611093,0.9,0,1,normal,nil
58:48.0,4.801851852,5.81,0.3,2.450000048,3,0.907407403,0.9,0,0,normal,nil
58:50.7,4.722453704,5.81,0.3,0,3,0,0.9,0,1,normal,nil
58:53.5,4.688425926,5.81,0.3,2.450000048,3,0.113425925,0.9,0,1,normal,nil
58:56.1,4.575,5.81,0.3,2.450000048,3,0.317592591,0.9,0,1,normal,nil
58:58.7,4.461574074,5.81,0.3,2.450000048,3,0.544444442,0.9,0,1,normal,nil
59:01.3,4.359490741,5.81,0.3,2.450000048,3,0.748611093,0.9,0,1,normal,nil
59:03.9,4.257407407,5.81,0.3,2.450000048,3,0.907407403,0.9,0,0,normal,nil
59:06.7,4.178009259,5.81,0.3,0,3,0,0.9,0,1,normal,nil
59:09.5,4.143981481,5.81,0.3,2.450000048,3,0.09074074,0.9,0,1,normal,nil
59:12.1,4.030555556,5.81,0.3,2.450000048,3,0.317592591,0.9,0,1,normal,nil
59:14.7,3.928472222,5.81,0.3,2.450000048,3,0.544444442,0.9,0,1,normal,nil
59:17.4,3.815046296,5.81,0.3,2.450000048,3,0.771296322,0.9,0,1,normal,nil
59:20.1,3.70162037,5.81,0.3,2.450000048,3,0.907407403,0.9,0,0,normal,nil
59:22.8,3.633564815,5.81,0.3,0,3,0,0.9,0,1,normal,nil
59:25.4,3.599537037,5.81,0.3,2.450000048,3,0.113425925,0.9,0,1,normal,nil
59:28.1,3.486111111,5.81,0.3,2.450000048,3,0.317592591,0.9,0,1,normal,nil
59:30.7,3.384027778,5.81,0.3,2.450000048,3,0.544444442,0.9,0,1,normal,nil
59:33.4,3.270601852,5.81,0.3,2.450000048,3,0.771296322,0.9,0,1,normal,nil
59:36.1,3.157175926,5.81,0.3,2.450000048,3,0.907407403,0.9,0,0,normal,nil
59:38.8,3.08912037,5.81,0.3,0,3,0,0.9,0,1,normal,nil
59:41.5,3.055092593,5.81,0.3,2.450000048,3,0.09074074,0.9,0,1,normal,nil
59:44.0,2.941666667,5.81,0.3,2.450000048,3,0.317592591,0.9,0,1,normal,nil
59:46.6,2.839583333,5.81,0.3,2.450000048,3,0.544444442,0.9,0,1,normal,nil
59:49.2,2.726157407,5.81,0.3,2.450000048,3,0.748611093,0.9,0,1,normal,nil
59:51.9,2.624074074,5.81,0.3,2.450000048,3,0.907407403,0.9,0,0,normal,nil
59:54.6,2.544675926,5.81,0.3,0,3,0,0.9,0,1,normal,nil
59:57.3,2.510648148,5.81,0.3,2.450000048,3,0.113425925,0.9,0,1,normal,nil
59:59.8,2.397222222,5.81,0.3,2.450000048,3,0.317592591,0.9,0,1,normal,nil
00:02.6,2.295138889,5.81,0.3,2.450000048,3,0.567129612,0.9,0,1,normal,nil
00:05.2,2.181712963,5.81,0.3,2.450000048,3,0.771296322,0.9,0,1,normal,nil
00:07.8,2.068287037,5.81,0.3,2.450000048,3,0.907407403,0.9,0,0,normal,nil
00:10.6,2.000231481,5.81,0.3,0,3,0,0.9,0,1,normal,nil
00:13.2,1.966203704,5.81,0.3,2.450000048,3,0.09074074,0.9,0,1,normal,nil
00:15.9,1.852777778,5.81,0.3,2.450000048,3,0.317592591,0.9,0,1,normal,nil
00:18.5,1.750694444,5.81,0.3,2.450000048,3,0.521759272,0.9,0,1,normal,nil
00:21.2,1.648611111,5.81,0.3,2.450000048,3,0.748611093,0.9,0,1,normal,nil
00:24.0,1.535185185,5.81,0.3,2.450000048,3,0.907407403,0.9,0,0,normal,nil
00:26.7,1.455787037,5.81,0.3,0,3,0,0.9,0,1,normal,nil
00:29.5,1.421759259,5.81,0.3,2.450000048,3,0.09074074,0.9,0,1,normal,nil
00:32.1,1.308333333,5.81,0.3,2.450000048,3,0.317592591,0.9,0,1,normal,nil
00:34.8,1.20625,5.81,0.3,2.450000048,3,0.544444442,0.9,0,1,normal,nil
00:37.5,1.092824074,5.81,0.3,2.450000048,3,0.771296322,0.9,0,1,normal,nil
00:40.3,0.979398148,5.81,0.3,2.450000048,3,0.907407403,0.9,0,0,normal,nil
00:43.1,0.911342593,5.81,0.3,0,3,0,0.9,0,1,normal,nil
00:45.9,0.877314815,5.81,0.3,2.450000048,3,0.09074074,0.9,0,1,normal,nil
00:48.4,0.763888889,5.81,0.3,2.450000048,3,0.317592591,0.9,0,1,normal,nil
00:51.0,0.661805556,5.81,0.3,2.450000048,3,0.521759272,0.9,0,1,normal,nil
00:53.7,0.559722222,5.81,0.3,2.450000048,3,0.748611093,0.9,0,1,normal,nil
00:56.4,0.446296296,5.81,0.3,2.450000048,3,0.907407403,0.9,0,0,normal,nil
00:59.1,0.378240741,5.81,0.3,0,3,0,0.9,0,1,normal,nil
01:01.7,0.344212963,5.81,0.3,2.450000048,3,0.09074074,0.9,0,1,normal,nil
01:04.4,0.298842593,5.81,0.3,2.450000048,3,0.294907421,0.9,0,0,normal,nil
01:07.2,5.8,5.81,0.3,0,3,0.294907421,0.9,0,1,normal,nil
01:09.8,5.765972222,5.81,0.3,2.450000048,3,0.385648161,0.9,0,1,normal,nil
01:12.4,5.663888889,5.81,0.3,2.450000048,3,0.612500012,0.9,0,1,normal,nil
01:15.0,5.561805556,5.81,0.3,2.450000048,3,0.816666663,0.9,0,1,normal,nil
01:17.6,5.44837963,5.81,0.3,2.450000048,3,0.907407403,0.9,0,0,normal,nil
01:20.3,5.380324074,5.81,0.3,0,3,0.022685185,0.9,0,1,normal,nil
01:23.0,5.346296296,5.81,0.3,2.450000048,3,0.13611111,0.9,0,1,normal,nil
01:25.6,5.244212963,5.81,0.3,2.450000048,3,0.340277791,0.9,0,1,normal,nil
01:28.2,5.130787037,5.81,0.3,2.450000048,3,0.567129612,0.9,0,1,normal,nil
01:30.9,5.028703704,5.81,0.3,2.450000048,3,0.793981493,0.9,0,1,normal,nil
01:33.4,4.915277778,5.81,0.3,2.450000048,3,0.907407403,0.9,0,0,normal,nil
01:36.0,4.847222222,5.81,0.3,0,3,0,0.9,0,1,normal,nil
01:38.7,4.813194444,5.81,0.3,2.450000048,3,0.113425925,0.9,0,1,normal,nil
01:41.5,4.699768519,5.81,0.3,2.450000048,3,0.317592591,0.9,0,1,normal,nil
01:44.1,4.586342593,5.81,0.3,2.450000048,3,0.544444442,0.9,0,1,normal,nil
01:46.7,4.484259259,5.81,0.3,2.450000048,3,0.771296322,0.9,0,1,normal,nil
01:49.3,4.370833333,5.81,0.3,2.450000048,3,0.907407403,0.9,0,0,normal,nil
01:51.9,4.302777778,5.81,0.3,0,3,0,0.9,0,1,normal,nil
01:54.7,4.26875,5.81,0.3,2.450000048,3,0.13611111,0.9,0,1,normal,nil
01:57.6,4.143981481,5.81,0.3,2.450000048,3,0.340277791,0.9,0,1,normal,nil
02:00.2,4.030555556,5.81,0.3,2.450000048,3,0.544444442,0.9,0,1,normal,nil
02:02.8,3.928472222,5.81,0.3,2.450000048,3,0.771296322,0.9,0,1,normal,nil
02:05.5,3.815046296,5.81,0.3,2.450000048,3,0.907407403,0.9,0,0,normal,nil
02:08.3,3.746990741,5.81,0.3,0,3,0,0.9,0,1,normal,nil
02:11.2,3.70162037,5.81,0.3,2.450000048,3,0.158796296,0.9,0,1,normal,nil
02:14.0,3.588194444,5.81,0.3,2.450000048,3,0.385648161,0.9,0,1,normal,nil
02:16.7,3.474768519,5.81,0.3,2.450000048,3,0.589814842,0.9,0,1,normal,nil
02:19.5,3.361342593,5.81,0.3,2.450000048,3,0.793981493,0.9,0,1,normal,nil
02:22.1,3.259259259,5.81,0.3,2.450000048,3,0.907407403,0.9,0,0,normal,nil
02:24.8,3.179861111,5.81,0.3,0,3,0.022685185,0.9,0,1,normal,nil
02:27.4,3.145833333,5.81,0.3,2.450000048,3,0.113425925,0.9,0,1,normal,nil
02:30.0,3.04375,5.81,0.3,2.450000048,3,0.340277791,0.9,0,1,normal,nil
02:32.7,2.941666667,5.81,0.3,2.450000048,3,0.567129612,0.9,0,1,normal,nil
02:35.5,2.828240741,5.81,0.3,2.450000048,3,0.793981493,0.9,0,1,normal,nil
02:38.2,2.714814815,5.81,0.3,2.450000048,3,0.907407403,0.9,0,0,normal,nil
02:40.8,2.646759259,5.81,0.3,0,3,0,0.9,0,1,normal,nil
02:43.4,2.624074074,5.81,0.3,2.450000048,3,0.068055555,0.9,0,1,normal,nil
02:46.1,2.510648148,5.81,0.3,2.450000048,3,0.294907421,0.9,0,1,normal,nil
02:49.0,2.408564815,5.81,0.3,2.450000048,3,0.521759272,0.9,0,1,normal,nil
