motor_status,timestamp,ub_tank,lb_bottle,ub_bottle,flowlevel,ll_tank,ll_bottle,lb_tank,sensor2_thresh,traffic
0,2021-05-03 09:23:53.644752,5.81,0.0,0.9,2.450000047683716,2.82824074074073,0.9074074029922485,0.3,3.0,normal
1,2021-05-03 09:23:57.563949,5.81,0.0,0.9,0.0,2.70347222222221,0.13611111044883728,0.3,3.0,normal
1,2021-05-03 09:24:00.988165,5.81,0.0,0.9,2.450000047683716,2.65810185185184,0.22685185074806213,0.3,3.0,normal
1,2021-05-03 09:24:05.410253,5.81,0.0,0.9,2.450000047683716,2.52199074074072,0.5217592716217041,0.3,3.0,normal
0,2021-05-03 09:24:08.919693,5.81,0.0,0.9,2.450000047683716,2.35185185185183,0.9074074029922485,0.3,3.0,normal
1,2021-05-03 09:24:12.690063,5.81,0.0,0.9,0.0,2.26111111111109,0.0,0.3,3.0,normal
1,2021-05-03 09:24:16.581661,5.81,0.0,0.9,2.450000047683716,2.21574074074072,0.11342592537403107,0.3,3.0,normal
1,2021-05-03 09:24:19.651378,5.81,0.0,0.9,2.450000047683716,2.05694444444442,0.4990740716457367,0.3,3.0,normal
1,2021-05-03 09:24:22.445263,5.81,0.0,0.9,2.450000047683716,1.9321759259259,0.657870352268219,0.3,3.0,normal
0,2021-05-03 09:24:25.251783,5.81,0.0,0.9,2.450000047683716,1.83009259259257,0.9074074029922485,0.3,3.0,normal
1,2021-05-03 09:24:28.345585,5.81,0.0,0.9,0.0,1.75069444444442,0.0,0.3,3.0,normal
1,2021-05-03 09:24:32.132160,5.81,0.0,0.9,2.450000047683716,1.70532407407405,0.11342592537403107,0.3,3.0,normal
1,2021-05-03 09:24:36.213183,5.81,0.0,0.9,2.450000047683716,1.55787037037034,0.45370370149612427,0.3,3.0,normal
1,2021-05-03 09:24:39.601186,5.81,0.0,0.9,2.450000047683716,1.39907407407404,0.7712963223457336,0.3,3.0,normal
0,2021-05-03 09:24:42.953728,5.81,0.0,0.9,2.450000047683716,1.26296296296293,0.9074074029922485,0.3,3.0,normal
1,2021-05-03 09:24:46.469530,5.81,0.0,0.9,0.0,1.16087962962959,0.06805555522441864,0.3,3.0,normal
1,2021-05-03 09:24:49.646125,5.81,0.0,0.9,2.450000047683716,1.12685185185182,0.1814814805984497,0.3,3.0,normal
1,2021-05-03 09:24:52.478479,5.81,0.0,0.9,2.450000047683716,1.0020833333333,0.43101853132247925,0.3,3.0,normal
1,2021-05-03 09:24:55.471134,5.81,0.0,0.9,2.450000047683716,0.888657407407371,0.6805555820465088,0.3,3.0,normal
0,2021-05-03 09:24:58.435587,5.81,0.0,0.9,2.450000047683716,0.763888888888852,0.9074074029922485,0.3,3.0,normal
1,2021-05-03 09:25:01.334359,5.81,0.0,0.9,0.0,0.684490740740704,0.0,0.3,3.0,normal
1,2021-05-03 09:25:05.474219,5.81,0.0,0.9,2.450000047683716,0.650462962962926,0.11342592537403107,0.3,3.0,normal
1,2021-05-03 09:25:08.689264,5.81,0.0,0.9,2.450000047683716,0.49166666666663,0.40833333134651184,0.3,3.0,normal
1,2021-05-03 09:25:12.007040,5.81,0.0,0.9,2.450000047683716,0.366898148148112,0.7259259223937988,0.3,3.0,normal
0,2021-05-03 09:25:17.284527,5.81,0.0,0.9,2.450000047683716,0.298842592592556,0.9074074029922485,0.3,3.0,normal
1,2021-05-03 09:25:21.600174,5.81,0.0,0.9,0.0,5.8,0.0,0.3,3.0,normal
1,2021-05-03 09:25:24.884091,5.81,0.0,0.9,2.450000047683716,5.75462962962963,0.11342592537403107,0.3,3.0,normal
1,2021-05-03 09:25:28.059352,5.81,0.0,0.9,2.450000047683716,5.61851851851852,0.3856481611728668,0.3,3.0,normal
1,2021-05-03 09:25:31.444721,5.81,0.0,0.9,2.450000047683716,5.49375000000001,0.7032407522201538,0.3,3.0,normal
0,2021-05-03 09:25:34.755196,5.81,0.0,0.9,2.450000047683716,5.35763888888891,0.9074074029922485,0.3,3.0,normal
1,2021-05-03 09:25:37.942891,5.81,0.0,0.9,0.0,5.25555555555557,0.0,0.3,3.0,normal
1,2021-05-03 09:25:40.868790,5.81,0.0,0.9,2.450000047683716,5.22152777777779,0.13611111044883728,0.3,3.0,normal
1,2021-05-03 09:25:43.891694,5.81,0.0,0.9,2.450000047683716,5.09675925925927,0.3856481611728668,0.3,3.0,normal
1,2021-05-03 09:25:47.985543,5.81,0.0,0.9,2.450000047683716,4.97199074074075,0.635185182094574,0.3,3.0,normal
0,2021-05-03 09:25:52.217503,5.81,0.0,0.9,2.450000047683716,4.81319444444446,0.9074074029922485,0.3,3.0,normal
1,2021-05-03 09:25:55.460843,5.81,0.0,0.9,0.0,4.69976851851853,0.0,0.3,3.0,normal
1,2021-05-03 09:25:58.543697,5.81,0.0,0.9,2.450000047683716,4.66574074074075,0.11342592537403107,0.3,3.0,normal
1,2021-05-03 09:26:01.473303,5.81,0.0,0.9,2.450000047683716,4.54097222222223,0.40833333134651184,0.3,3.0,normal
1,2021-05-03 09:26:05.402670,5.81,0.0,0.9,2.450000047683716,4.41620370370371,0.6805555820465088,0.3,3.0,normal
0,2021-05-03 09:26:08.332253,5.81,0.0,0.9,2.450000047683716,4.25740740740741,0.9074074029922485,0.3,3.0,normal
1,2021-05-03 09:26:11.351340,5.81,0.0,0.9,0.0,4.17800925925926,0.0,0.3,3.0,normal
1,2021-05-03 09:26:14.279409,5.81,0.0,0.9,2.450000047683716,4.14398148148148,0.09074074029922485,0.3,3.0,normal
1,2021-05-03 09:26:17.104925,5.81,0.0,0.9,2.450000047683716,4.01921296296296,0.317592591047287,0.3,3.0,normal
1,2021-05-03 09:26:19.948638,5.81,0.0,0.9,2.450000047683716,3.90578703703704,0.5898148417472839,0.3,3.0,normal
1,2021-05-03 09:26:22.920233,5.81,0.0,0.9,2.450000047683716,3.79236111111111,0.8166666626930237,0.3,3.0,normal
0,2021-05-03 09:26:25.698389,5.81,0.0,0.9,2.450000047683716,3.66759259259259,0.9074074029922485,0.3,3.0,normal
1,2021-05-03 09:26:28.578536,5.81,0.0,0.9,0.0,3.58819444444444,0.06805555522441864,0.3,3.0,normal
1,2021-05-03 09:26:31.554992,5.81,0.0,0.9,2.450000047683716,3.54282407407407,0.20416666567325592,0.3,3.0,normal
1,2021-05-03 09:26:34.401642,5.81,0.0,0.9,2.450000047683716,3.41805555555555,0.43101853132247925,0.3,3.0,normal
